,ID,Unnamed: 0,Prompt,Representations,Auto_assessment,Task,Task_specific_label,img2img_instructions,Object_num,Extra_characteristic,Num_features,Common,Num_objects,Linked_prompts
249,250,1542.0,a cloudy sky without any birds,cloudy sky,True,Negation,bird,,,,,,,1972
250,251,1544.0,a river without any ducks,river,True,Negation,duck,,,,,,,1966
251,252,1547.0,a meadow without any animals,meadow,True,Negation,animal,,,,,,,1973
252,253,1548.0,a tent without any campers,tent,True,Negation,camper,,,,,,,1974
253,254,1553.0,a house without any people,house,True,Negation,people,,,,,,,1809
254,255,1554.0,a park without any swings,park,True,Negation,swing,,,,,,,1960
255,256,1555.0,a desk without a chair,desk,True,Negation,chair,,,,,,,1855
256,257,1563.0,a field with no trees,field,True,Negation,tree,,,,,,,1955
257,258,1565.0,a bathroom with no towels,bathroom,True,Negation,towel,,,,,,,1975
258,259,1571.0,a plate without any food,plate,True,Negation,food,,,,,,,1976
259,260,1575.0,a yard without any toys,yard,True,Negation,toy,,,,,,,1977
260,261,1579.0,a park without any playground equipment,park,True,Negation,playground equipment,,,,,,,1960
261,262,1580.0,a living room without a television,living room,True,Negation,television,,,,,,,1978
262,263,1583.0,an ocean without any waves,ocean,True,Negation,wave,,,,,,,1819
263,264,1584.0,a window without any curtains,window,True,Negation,curtain,,,,,,,1979
264,265,1587.0,a lake without any swans,lake,True,Negation,swan,,,,,,,1953
265,266,1588.0,a forest without any animals,forest,True,Negation,animal,,,,,,,1980
266,267,1589.0,a plate with no food,plate,True,Negation,food,,,,,,,1976
267,268,1590.0,a lake that is not frozen,lake,True,Negation,frozen,,,,,,,1953
268,269,1592.0,a cat without any whiskers,cat,True,Negation,whisker,,,,,,,1847
269,270,1594.0,a concert without an audience,concert,True,Negation,audience,,,,,,,1981
270,271,1596.0,a bathroom without any mirrors,bathroom,True,Negation,mirror,,,,,,,1975
271,272,1597.0,a building without any doors,building,True,Negation,door,,,,,,,1806
272,273,1599.0,a pond without any ducks,pond,True,Negation,duck,,,,,,,1982
273,274,1601.0,a sunset that does not include a beach,sunset,True,Negation,beach,,,,,,,1983
274,275,1604.0,a beach without any umbrellas,beach,True,Negation,umbrella,,,,,,,1956
275,276,1608.0,a garden without any trees,garden,True,Negation,tree,,,,,,,1947
276,277,1609.0,a parking lot without any vehicles,parking lot,True,Negation,vehicle,,,,,,,1984
277,278,1610.0,a park without any picnic tables,park,True,Negation,picnic tables,,,,,,,1960
278,279,1614.0,a barn without any horses,barn,True,Negation,horse,,,,,,,1965
279,280,1616.0,a hallway without any doors,hallway,True,Negation,door,,,,,,,1961
280,281,1618.0,a store without any customers,store,True,Negation,customer,,,,,,,1985
281,282,1619.0,a sunset without any clouds,sunset,True,Negation,cloud,,,,,,,1983
282,283,1621.0,a kitchen without a sink,kitchen,True,Negation,sink,,,,,,,1944
283,284,1622.0,a flower without any petals,flower,True,Negation,petal,,,,,,,1986
284,285,1624.0,a beach without any people,beach,True,Negation,people,,,,,,,1956
285,286,1626.0,a shopping mall without any stores,shopping mall,True,Negation,store,,,,,,,1987
286,287,1645.0,a river without any bridges,river,True,Negation,bridge,,,,,,,1966
287,288,1646.0,a restaurant without any customers,restaurant,True,Negation,customer,,,,,,,1988
288,289,1648.0,a lake with no boats,lake,True,Negation,boat,,,,,,,1953
289,290,1649.0,a barn without any animals,barn,True,Negation,animal,,,,,,,1965
290,291,1652.0,a car with no wheels,car,True,Negation,wheel,,,,,,,1826
291,292,1655.0,a dining room with no table,dining room,True,Negation,table,,,,,,,1989
292,293,1660.0,a cat without any fur,cat,True,Negation,fur,,,,,,,1847
293,294,1663.0,a cake without any icing,cake,True,Negation,icing,,,,,,,1892
294,295,1664.0,a church without any benches,church,True,Negation,bench,,,,,,,1990
295,296,1665.0,a shoe without any laces,shoe,True,Negation,lace,,,,,,,1991
296,297,1674.0,a swimming pool without any swimmers,swimming pool,True,Negation,swimmer,,,,,,,1992
297,298,1678.0,a classroom without any desks,classroom,True,Negation,desk,,,,,,,1993
298,299,1702.0,a cup without any coffee,cup,True,Negation,coffee,,,,,,,1885
299,300,1720.0,a train station without any trains,train station,True,Negation,train,,,,,,,1994
300,301,1757.0,Goat looking at a bag,"goat, bag",False,Directed actions,looking at,,,,,,,"1995,1996"
301,302,1758.0,Albatross looking at a water bottle,"albatross, water bottle",False,Directed actions,looking at,,,,,,,"1997,1998"
302,303,1759.0,Beaver touching a pen,"beaver, pen",False,Directed actions,touching,,,,,,,"1999,2000"
303,304,1760.0,Cat biting a pen,"cat, pen",False,Directed actions,biting,,,,,,,"1847,2000"
304,305,1761.0,Skunk looking at a book,"skunk, book",False,Directed actions,looking at,,,,,,,"2001,1924"
305,306,1762.0,Wallaby poking a hat,"wallaby, hat",False,Directed actions,poking,,,,,,,"2002,2003"
306,307,1763.0,Swan sitting on a watch,"swan, watch",False,Directed actions,sitting on,,,,,,,"1866,2004"
307,308,1764.0,Seagull looking at a hat,"seagull, hat",False,Directed actions,looking at,,,,,,,"2005,2003"
308,309,1765.0,Cow eating a flower,"cow, flower",False,Directed actions,eating,,,,,,,"1889,1986"
309,310,1766.0,Wombat kicking a chair,"wombat, chair",False,Directed actions,kicking,,,,,,,"2006,1894"
310,311,1767.0,Pig kicking a guitar,"pig, guitar",False,Directed actions,kicking,,,,,,,"2007,2008"
311,312,1768.0,Chipmunk touching a spoon,"chipmunk, spoon",False,Directed actions,touching,,,,,,,"2009,1861"
312,313,1769.0,Wombat looking at a chair,"wombat, chair",False,Directed actions,looking at,,,,,,,"2006,1894"
313,314,1770.0,Lamb looking at a watch,"lamb, watch",False,Directed actions,looking at,,,,,,,"2010,2004"
314,315,1771.0,Ferret touching a hat,"ferret, hat",False,Directed actions,touching,,,,,,,"2011,2003"
315,316,1772.0,Parrot touching a chair,"parrot, chair",False,Directed actions,touching,,,,,,,"2012,1894"
316,317,1773.0,Deer touching a pen,"deer, pen",False,Directed actions,touching,,,,,,,"2013,2000"
317,318,1774.0,Elk biting a hat,"elk, hat",False,Directed actions,biting,,,,,,,"2014,2003"
318,319,1775.0,Vulture sitting on a doll,"vulture, doll",False,Directed actions,sitting on,,,,,,,"2015,2016"
319,320,1776.0,Penguin poking a ball of yarn,"penguin, ball of yarn",False,Directed actions,poking,,,,,,,"2017,2018"
320,321,1777.0,Moose looking at a watch,"moose, watch",False,Directed actions,looking at,,,,,,,"2019,2004"
321,322,1778.0,Vulture biting a watch,"vulture, watch",False,Directed actions,biting,,,,,,,"2015,2004"
322,323,1779.0,Deer biting a ball of yarn,"deer, ball of yarn",False,Directed actions,biting,,,,,,,"2013,2018"
323,324,1780.0,Sea Lion biting a pen,"sea lion, pen",False,Directed actions,biting,,,,,,,"2020,2000"
324,325,1781.0,Falcon biting a chair,"falcon, chair",False,Directed actions,biting,,,,,,,"2021,1894"
325,326,1782.0,Weasel poking a chair,"weasel, chair",False,Directed actions,poking,,,,,,,"2022,1894"
326,327,1783.0,Zebra poking a doll,"zebra, doll",False,Directed actions,poking,,,,,,,"1904,2016"
327,328,1784.0,Owl sitting on a ball of yarn,"owl, ball of yarn",False,Directed actions,sitting on,,,,,,,"1844,2018"
328,329,1785.0,Seal sitting on a bag,"seal, bag",False,Directed actions,sitting on,,,,,,,"2023,1996"
329,330,1786.0,Zebra looking at a pen,"zebra, pen",False,Directed actions,looking at,,,,,,,"1904,2000"
330,331,1787.0,Ferret looking at a hat,"ferret, hat",False,Directed actions,looking at,,,,,,,"2011,2003"
331,332,1788.0,Wolf looking at a hat,"wolf, hat",False,Directed actions,looking at,,,,,,,"2024,2003"
332,333,1789.0,Weasel looking at a chair,"weasel, chair",False,Directed actions,looking at,,,,,,,"2022,1894"
333,334,1790.0,Skunk poking a spoon,"skunk, spoon",False,Directed actions,poking,,,,,,,"2001,1861"
334,335,1791.0,Cow looking at a bag,"cow, bag",False,Directed actions,looking at,,,,,,,"1889,1996"
335,336,1792.0,Otter hitting a pen,"otter, pen",False,Directed actions,hitting,,,,,,,"2025,2000"
336,337,1793.0,Raccoon kicking a guitar,"raccoon, guitar",False,Directed actions,kicking,,,,,,,"2026,2008"
337,338,1794.0,Condor biting a book,"condor, book",False,Directed actions,biting,,,,,,,"2027,1924"
338,339,1795.0,Eagle hitting a flower,"eagle, flower",False,Directed actions,hitting,,,,,,,"2028,1986"
339,340,1796.0,Goat sitting on a book,"goat, book",False,Directed actions,sitting on,,,,,,,"1995,1924"
340,341,1797.0,Ferret poking a doll,"ferret, doll",False,Directed actions,poking,,,,,,,"2011,2016"
341,342,1798.0,Zebra biting a water bottle,"zebra, water bottle",False,Directed actions,biting,,,,,,,"1904,1998"
342,343,1799.0,Crow looking at a doll,"crow, doll",False,Directed actions,looking at,,,,,,,"2029,2016"
343,344,1800.0,Skunk hitting a bag,"skunk, bag",False,Directed actions,hitting,,,,,,,"2001,1996"
344,345,1801.0,Squirrel biting a pen,"squirrel, pen",False,Directed actions,biting,,,,,,,"2030,2000"
345,346,1802.0,Goose looking at a doll,"goose, doll",False,Directed actions,looking at,,,,,,,"2031,2016"
346,347,1803.0,Raccoon sitting on a chair,"raccoon, chair",False,Directed actions,sitting on,,,,,,,"2026,1894"
347,348,1804.0,Hedgehog kicking a flower,"hedgehog, flower",False,Directed actions,kicking,,,,,,,"2032,1986"
348,349,1805.0,Deer looking at a doll,"deer, doll",False,Directed actions,looking at,,,,,,,"2013,2016"
349,350,1806.0,Pigeon hitting a guitar,"pigeon, guitar",False,Directed actions,hitting,,,,,,,"2033,2008"
350,351,1807.0,Goat poking a bag,"goat, bag",False,Directed actions,poking,,,,,,,"1995,1996"
351,352,1808.0,Swan sitting on a guitar,"swan, guitar",False,Directed actions,sitting on,,,,,,,"1866,2008"
352,353,1809.0,Wombat looking at a hat,"wombat, hat",False,Directed actions,looking at,,,,,,,"2006,2003"
353,354,1810.0,Wolf kicking a hat,"wolf, hat",False,Directed actions,kicking,,,,,,,"2024,2003"
354,355,1811.0,Albatross looking at a spoon,"albatross, spoon",False,Directed actions,looking at,,,,,,,"1997,1861"
355,356,1812.0,Kangaroo looking at a doll,"kangaroo, doll",False,Directed actions,looking at,,,,,,,"2034,2016"
356,357,1813.0,Parrot biting a bag,"parrot, bag",False,Directed actions,biting,,,,,,,"2012,1996"
357,358,1814.0,Wombat looking at a bag,"wombat, bag",False,Directed actions,looking at,,,,,,,"2006,1996"
358,359,1815.0,Owl biting a book,"owl, book",False,Directed actions,biting,,,,,,,"1844,1924"
359,360,1816.0,Parrot looking at a hat,"parrot, hat",False,Directed actions,looking at,,,,,,,"2012,2003"
360,361,1817.0,Skunk sitting on a book,"skunk, book",False,Directed actions,sitting on,,,,,,,"2001,1924"
361,362,1818.0,Peacock hitting a flower,"peacock, flower",False,Directed actions,hitting,,,,,,,"2035,1986"
362,363,1819.0,Vulture looking at a bag,"vulture, bag",False,Directed actions,looking at,,,,,,,"2015,1996"
363,364,1820.0,Albatross kicking a bag,"albatross, bag",False,Directed actions,kicking,,,,,,,"1997,1996"
364,365,1821.0,Vulture biting a ball of yarn,"vulture, ball of yarn",False,Directed actions,biting,,,,,,,"2015,2018"
365,366,1822.0,Pigeon hitting a spoon,"pigeon, spoon",False,Directed actions,hitting,,,,,,,"2033,1861"
366,367,1823.0,Turkey hitting a water bottle,"turkey, water bottle",False,Directed actions,hitting,,,,,,,"2036,1998"
367,368,1824.0,Weasel looking at a chair,"weasel, chair",False,Directed actions,looking at,,,,,,,"2022,1894"
368,369,1825.0,Owl kicking a spoon,"owl, spoon",False,Directed actions,kicking,,,,,,,"1844,1861"
369,370,1826.0,Fox poking a spoon,"fox, spoon",False,Directed actions,poking,,,,,,,"2037,1861"
370,371,1827.0,Chicken sitting on a bag,"chicken, bag",False,Directed actions,sitting on,,,,,,,"2038,1996"
371,372,1828.0,Pigeon sitting on a hat,"pigeon, hat",False,Directed actions,sitting on,,,,,,,"2033,2003"
372,373,1829.0,Cow touching a car,"cow, car",False,Directed actions,touching,,,,,,,"1889,1826"
373,374,1830.0,Wallaby looking at a pen,"wallaby, pen",False,Directed actions,looking at,,,,,,,"2002,2000"
374,375,1831.0,Deer kicking a flower,"deer, flower",False,Directed actions,kicking,,,,,,,"2013,1986"
375,376,1832.0,Otter biting a bag,"otter, bag",False,Directed actions,biting,,,,,,,"2025,1996"
376,377,1833.0,Chipmunk touching a doll,"chipmunk, doll",False,Directed actions,touching,,,,,,,"2009,2016"
377,378,1834.0,Eagle hitting a bag,"eagle, bag",False,Directed actions,hitting,,,,,,,"2028,1996"
378,379,1835.0,Cockatoo biting a pen,"cockatoo, pen",False,Directed actions,biting,,,,,,,"2039,2000"
379,380,1836.0,Owl biting a hat,"owl, hat",False,Directed actions,biting,,,,,,,"1844,2003"
380,381,1837.0,Chicken kicking a spoon,"chicken, spoon",False,Directed actions,kicking,,,,,,,"2038,1861"
381,382,1838.0,Hare biting a hat,"hare, hat",False,Directed actions,biting,,,,,,,"2040,2003"
382,383,1839.0,Owl poking a hat,"owl, hat",False,Directed actions,poking,,,,,,,"1844,2003"
383,384,1840.0,Wombat hitting a chair,"wombat, chair",False,Directed actions,hitting,,,,,,,"2006,1894"
384,385,1841.0,Kangaroo looking at a water bottle,"kangaroo, water bottle",False,Directed actions,looking at,,,,,,,"2034,1998"
385,386,1842.0,Weasel kicking a guitar,"weasel, guitar",False,Directed actions,kicking,,,,,,,"2022,2008"
386,387,1843.0,Chipmunk poking a book,"chipmunk, book",False,Directed actions,poking,,,,,,,"2009,1924"
387,388,1844.0,Hawk touching a flower,"hawk, flower",False,Directed actions,touching,,,,,,,"2041,1986"
388,389,1845.0,Squirrel poking a guitar,"squirrel, guitar",False,Directed actions,poking,,,,,,,"2030,2008"
389,390,1846.0,Condor touching a water bottle,"condor, water bottle",False,Directed actions,touching,,,,,,,"2027,1998"
390,391,1847.0,Beaver kicking a doll,"beaver, doll",False,Directed actions,kicking,,,,,,,"1999,2016"
391,392,1848.0,Giraffe sitting on a book,"giraffe, book",False,Directed actions,sitting on,,,,,,,"1865,1924"
392,393,1849.0,Mink kicking a hat,"mink, hat",False,Directed actions,kicking,,,,,,,"2042,2003"
393,394,1850.0,Flamingo hitting a hat,"flamingo, hat",False,Directed actions,hitting,,,,,,,"2043,2003"
394,395,1851.0,Falcon biting a doll,"falcon, doll",False,Directed actions,biting,,,,,,,"2021,2016"
395,396,1852.0,Seagull hitting a pen,"seagull, pen",False,Directed actions,hitting,,,,,,,"2005,2000"
396,397,1853.0,Sea Lion looking at a chair,"sea lion, chair",False,Directed actions,looking at,,,,,,,"2020,1894"
397,398,1854.0,Hedgehog touching a book,"hedgehog, book",False,Directed actions,touching,,,,,,,"2032,1924"
398,399,1855.0,Duck hitting a bag,"duck, bag",False,Directed actions,hitting,,,,,,,"2044,1996"
399,400,1856.0,Deer sitting on a pen,"deer, pen",False,Directed actions,sitting on,,,,,,,"2013,2000"
400,401,1857.0,a teddy bear on top of a zebra,"teddy bear, zebra",False,Spatial relationships,on top of,,,,,,,"1900,1904"
401,402,1858.0,a spoon on top of a clock,"spoon, clock",False,Spatial relationships,on top of,,,,,,,"1861,1875"
402,403,1859.0,a bench on top of a tennis racket,"bench, tennis racket",False,Spatial relationships,on top of,,,,,,,"1893,1940"
403,404,1860.0,a truck on top of a wine glass,"truck, wine glass",False,Spatial relationships,on top of,,,,,,,"1918,1932"
404,405,1861.0,an orange on top of a cow,"orange, cow",False,Spatial relationships,on top of,,,,,,,"2045,1889"
405,406,1862.0,an apple on top of a toothbrush,"apple, toothbrush",False,Spatial relationships,on top of,,,,,,,"1825,1813"
